carClassNbr,rn,gender,cnt,percent
7115,2,남자,43,34.1
7115,3,여자,7,5.6
7115,1,법인및사업자,76,60.3
7116,2,남자,1,20
7116,1,법인및사업자,4,80
7117,2,남자,26,34.7
7117,3,여자,7,9.3
7117,1,법인및사업자,42,56
7118,2,남자,8,27.6
7118,3,여자,4,13.8
7118,1,법인및사업자,17,58.6
7119,1,남자,46,50.5
7119,3,여자,9,9.9
7119,2,법인및사업자,36,39.6
7120,1,남자,4,57.1
7120,2,법인및사업자,3,42.9
7121,2,남자,9,34.6
7121,3,여자,3,11.5
7121,1,법인및사업자,14,53.8
7124,1,남자,1,50
7124,2,법인및사업자,1,50
7125,2,남자,122,36.9
7125,3,여자,62,18.7
7125,1,법인및사업자,147,44.4
7126,1,남자,19,46.3
7126,3,여자,9,22
7126,2,법인및사업자,13,31.7
7127,1,남자,184,46.2
7127,3,여자,60,15.1
7127,2,법인및사업자,154,38.7
7128,1,남자,142,42.4
7128,3,여자,56,16.7
7128,2,법인및사업자,137,40.9
7129,1,남자,31,39.7
7129,3,여자,20,25.6
7129,2,법인및사업자,27,34.6
7130,2,남자,60,37
7130,3,여자,32,19.8
7130,1,법인및사업자,70,43.2
7131,2,남자,1,20
7131,1,법인및사업자,4,80
7132,1,남자,63,60.6
7132,3,여자,6,5.8
7132,2,법인및사업자,35,33.7
7133,2,남자,153,34.3
7133,3,여자,77,17.3
7133,1,법인및사업자,216,48.4
7134,1,남자,6,60
7134,2,법인및사업자,4,40
7135,2,남자,1,20
7135,3,여자,1,20
7135,1,법인및사업자,3,60
7136,1,남자,20,44.4
7136,3,여자,10,22.2
7136,2,법인및사업자,15,33.3
7137,2,남자,5,38.5
7137,3,여자,1,7.7
7137,1,법인및사업자,7,53.8
7139,2,남자,16,22.2
7139,3,여자,2,2.8
7139,1,법인및사업자,54,75
7141,1,남자,2,50
7141,3,여자,1,25
7141,2,법인및사업자,1,25
7143,2,남자,343,44.8
7143,3,여자,73,9.5
7143,1,법인및사업자,350,45.7
7144,1,남자,273,48.6
7144,3,여자,49,8.7
7144,2,법인및사업자,240,42.7
7145,1,남자,207,48.5
7145,3,여자,38,8.9
7145,2,법인및사업자,182,42.6
7146,2,남자,342,36.8
7146,3,여자,48,5.2
7146,1,법인및사업자,540,58.1
7147,2,남자,24,36.9
7147,3,여자,7,10.8
7147,1,법인및사업자,34,52.3
7148,1,남자,95,45.5
7148,3,여자,35,16.7
7148,2,법인및사업자,79,37.8
7149,2,남자,47,31.8
7149,3,여자,15,10.1
7149,1,법인및사업자,86,58.1
7150,1,남자,21,63.6
7150,3,여자,2,6.1
7150,2,법인및사업자,10,30.3
7151,2,남자,32,37.2
7151,3,여자,15,17.4
7151,1,법인및사업자,39,45.3
7152,1,남자,16,45.7
7152,3,여자,5,14.3
7152,2,법인및사업자,14,40
7154,1,남자,8,40
7154,3,여자,4,20
7154,2,법인및사업자,8,40
7155,1,남자,36,42.9
7155,3,여자,14,16.7
7155,2,법인및사업자,34,40.5
7159,2,남자,157,41.6
7159,3,여자,44,11.7
7159,1,법인및사업자,176,46.7
7160,1,남자,32,47.1
7160,3,여자,7,10.3
7160,2,법인및사업자,29,42.6
7161,2,남자,11,45.8
7161,1,법인및사업자,13,54.2
7162,1,남자,225,51
7162,3,여자,61,13.8
7162,2,법인및사업자,155,35.1
7163,2,남자,11,28.9
7163,3,여자,10,26.3
7163,1,법인및사업자,17,44.7
7164,2,남자,2,25
7164,3,여자,2,25
7164,1,법인및사업자,4,50
7165,1,남자,224,48.5
7165,3,여자,54,11.7
7165,2,법인및사업자,184,39.8
7166,1,남자,25,43.9
7166,3,여자,7,12.3
7166,2,법인및사업자,25,43.9
7168,1,남자,86,52.1
7168,3,여자,18,10.9
7168,2,법인및사업자,61,37
7169,2,남자,66,41.3
7169,3,여자,23,14.4
7169,1,법인및사업자,71,44.4
7170,1,남자,9,47.4
7170,3,여자,1,5.3
7170,2,법인및사업자,9,47.4
7172,2,남자,23,25.3
7172,3,여자,3,3.3
7172,1,법인및사업자,65,71.4
7173,2,남자,5,41.7
7173,1,법인및사업자,7,58.3
7174,1,남자,13,65
7174,3,여자,2,10
7174,2,법인및사업자,5,25
7175,2,남자,2,40
7175,1,법인및사업자,3,60
7176,1,남자,11,50
7176,3,여자,2,9.1
7176,2,법인및사업자,9,40.9
7177,2,남자,2,25
7177,3,여자,1,12.5
7177,1,법인및사업자,5,62.5
7178,1,남자,20,48.8
7178,3,여자,2,4.9
7178,2,법인및사업자,19,46.3
7179,2,남자,7,30.4
7179,3,여자,1,4.3
7179,1,법인및사업자,15,65.2
7180,2,남자,29,37.7
7180,3,여자,4,5.2
7180,1,법인및사업자,44,57.1
7181,1,남자,11,44
7181,3,여자,4,16
7181,2,법인및사업자,10,40
7183,2,남자,70,40.7
7183,3,여자,23,13.4
7183,1,법인및사업자,79,45.9
7184,1,남자,12,50
7184,3,여자,3,12.5
7184,2,법인및사업자,9,37.5
7185,1,남자,38,48.1
7185,3,여자,8,10.1
7185,2,법인및사업자,33,41.8
7186,2,남자,6,20
7186,3,여자,1,3.3
7186,1,법인및사업자,23,76.7
7187,1,남자,1,50
7187,2,법인및사업자,1,50
7188,2,남자,25,37.3
7188,3,여자,14,20.9
7188,1,법인및사업자,28,41.8
7189,1,남자,42,47.7
7189,3,여자,9,10.2
7189,2,법인및사업자,37,42
7190,1,남자,39,47.6
7190,3,여자,14,17.1
7190,2,법인및사업자,29,35.4
7191,2,남자,5,26.3
7191,3,여자,5,26.3
7191,1,법인및사업자,9,47.4
7192,2,남자,14,36.8
7192,3,여자,4,10.5
7192,1,법인및사업자,20,52.6
7193,2,남자,22,31.4
7193,3,여자,11,15.7
7193,1,법인및사업자,37,52.9
7194,1,남자,11,45.8
7194,3,여자,4,16.7
7194,2,법인및사업자,9,37.5
7195,2,남자,2,22.2
7195,1,법인및사업자,7,77.8
7196,1,남자,11,42.3
7196,3,여자,5,19.2
7196,2,법인및사업자,10,38.5
7197,2,남자,122,41.4
7197,3,여자,25,8.5
7197,1,법인및사업자,148,50.2
7198,1,남자,73,54.5
7198,3,여자,23,17.2
7198,2,법인및사업자,38,28.4
7199,1,남자,5,45.5
7199,3,여자,1,9.1
7199,2,법인및사업자,5,45.5
7200,1,남자,34,47.9
7200,3,여자,5,7
7200,2,법인및사업자,32,45.1
7201,1,남자,29,76.3
7201,3,여자,1,2.6
7201,2,법인및사업자,8,21.1
7202,2,남자,9,36
7202,3,여자,1,4
7202,1,법인및사업자,15,60
7203,1,남자,8,36.4
7203,3,여자,7,31.8
7203,2,법인및사업자,7,31.8
7204,2,남자,28,29.5
7204,3,여자,16,16.8
7204,1,법인및사업자,51,53.7
7205,2,남자,33,27
7205,3,여자,6,4.9
7205,1,법인및사업자,83,68
7206,2,남자,21,37.5
7206,3,여자,5,8.9
7206,1,법인및사업자,30,53.6
7207,2,남자,9,36
7207,3,여자,5,20
7207,1,법인및사업자,11,44
7208,2,남자,23,34.8
7208,3,여자,3,4.5
7208,1,법인및사업자,40,60.6
7209,1,남자,19,51.4
7209,3,여자,2,5.4
7209,2,법인및사업자,16,43.2
7210,2,남자,13,27.7
7210,3,여자,12,25.5
7210,1,법인및사업자,22,46.8
7211,1,남자,3,50
7211,3,여자,1,16.7
7211,2,법인및사업자,2,33.3
7212,1,남자,3,60
7212,2,법인및사업자,2,40
7213,1,법인및사업자,1,100
7214,1,남자,3,60
7214,2,법인및사업자,2,40
7215,2,여자,1,16.7
7215,1,법인및사업자,5,83.3
7216,1,남자,367,43.1
7216,3,여자,169,19.8
7216,2,법인및사업자,316,37.1
7217,2,남자,296,43.8
7217,3,여자,70,10.4
7217,1,법인및사업자,310,45.9
7218,1,남자,233,49.4
7218,3,여자,41,8.7
7218,2,법인및사업자,198,41.9
7219,1,남자,7,36.8
7219,3,여자,6,31.6
7219,2,법인및사업자,6,31.6
7220,2,남자,8,25
7220,3,여자,2,6.3
7220,1,법인및사업자,22,68.8
7221,2,남자,26,29.2
7221,3,여자,17,19.1
7221,1,법인및사업자,46,51.7
7222,2,남자,8,22.9
7222,3,여자,2,5.7
7222,1,법인및사업자,25,71.4
7223,2,남자,9,36
7223,3,여자,2,8
7223,1,법인및사업자,14,56
7224,3,남자,18,28.1
7224,2,여자,19,29.7
7224,1,법인및사업자,27,42.2
7227,2,남자,5,26.3
7227,3,여자,2,10.5
7227,1,법인및사업자,12,63.2
7229,2,남자,2,20
7229,3,여자,2,20
7229,1,법인및사업자,6,60
7230,2,남자,2,20
7230,3,여자,2,20
7230,1,법인및사업자,6,60
7231,3,남자,1,12.5
7231,2,여자,2,25
7231,1,법인및사업자,5,62.5
7232,2,남자,2,28.6
7232,3,여자,1,14.3
7232,1,법인및사업자,4,57.1
7234,2,남자,15,28.8
7234,3,여자,5,9.6
7234,1,법인및사업자,32,61.5
7235,1,남자,4,100
7236,1,남자,8,57.1
7236,3,여자,1,7.1
7236,2,법인및사업자,5,35.7
7237,1,남자,98,46
7237,3,여자,35,16.4
7237,2,법인및사업자,80,37.6
7238,1,남자,60,46.5
7238,3,여자,18,14
7238,2,법인및사업자,51,39.5
7240,2,남자,10,33.3
7240,3,여자,4,13.3
7240,1,법인및사업자,16,53.3
7242,1,남자,2,66.7
7242,2,법인및사업자,1,33.3
7243,1,남자,22,47.8
7243,3,여자,5,10.9
7243,2,법인및사업자,19,41.3
7244,1,법인및사업자,1,100
7245,2,남자,3,30
7245,3,여자,1,10
7245,1,법인및사업자,6,60
7246,2,남자,1,33.3
7246,1,법인및사업자,2,66.7
7247,2,남자,18,33.3
7247,3,여자,8,14.8
7247,1,법인및사업자,28,51.9
7248,1,남자,218,46.3
7248,3,여자,52,11
7248,2,법인및사업자,201,42.7
7249,2,남자,7,25.9
7249,3,여자,5,18.5
7249,1,법인및사업자,15,55.6
7250,2,남자,4,36.4
7250,1,법인및사업자,7,63.6
7251,1,법인및사업자,2,100
7253,1,남자,5,38.5
7253,3,여자,4,30.8
7253,2,법인및사업자,4,30.8
7254,1,법인및사업자,2,100
7255,1,남자,3,75
7255,2,법인및사업자,1,25
7256,2,남자,161,34.6
7256,3,여자,53,11.4
7256,1,법인및사업자,251,54
7257,2,남자,1,16.7
7257,3,여자,1,16.7
7257,1,법인및사업자,4,66.7
7258,2,여자,2,50
7258,1,법인및사업자,2,50
7259,1,남자,4,36.4
7259,3,여자,3,27.3
7259,2,법인및사업자,4,36.4
7260,2,남자,17,34
7260,3,여자,3,6
7260,1,법인및사업자,30,60
7261,1,남자,16,48.5
7261,3,여자,3,9.1
7261,2,법인및사업자,14,42.4
7262,1,여자,1,100
7263,2,남자,5,27.8
7263,3,여자,5,27.8
7263,1,법인및사업자,8,44.4
7265,1,법인및사업자,5,100
7267,2,남자,13,46.4
7267,1,법인및사업자,15,53.6
7268,2,남자,10,43.5
7268,3,여자,2,8.7
7268,1,법인및사업자,11,47.8
7269,2,남자,3,27.3
7269,3,여자,1,9.1
7269,1,법인및사업자,7,63.6
7270,1,남자,64,36.6
7270,3,여자,47,26.9
7270,2,법인및사업자,64,36.6
7271,2,남자,14,35
7271,3,여자,7,17.5
7271,1,법인및사업자,19,47.5
7272,2,남자,3,33.3
7272,1,법인및사업자,6,66.7
7273,2,남자,10,40
7273,3,여자,4,16
7273,1,법인및사업자,11,44
7274,2,남자,40,40
7274,3,여자,6,6
7274,1,법인및사업자,54,54
7275,2,남자,2,28.6
7275,3,여자,1,14.3
7275,1,법인및사업자,4,57.1
7276,3,남자,1,14.3
7276,2,여자,3,42.9
7276,1,법인및사업자,3,42.9
7280,1,남자,43,68.3
7280,3,여자,3,4.8
7280,2,법인및사업자,17,27
7281,1,남자,3,60
7281,2,여자,2,40
7282,1,남자,1,100
7283,1,법인및사업자,2,100
7284,1,남자,2,50
7284,2,여자,2,50
7285,2,남자,3,33.3
7285,1,법인및사업자,6,66.7
7286,1,남자,136,47.6
7286,3,여자,32,11.2
7286,2,법인및사업자,118,41.3
7288,2,남자,1,25
7288,1,법인및사업자,3,75
7289,2,남자,24,36.4
7289,3,여자,7,10.6
7289,1,법인및사업자,35,53
7290,2,남자,15,30
7290,3,여자,7,14
7290,1,법인및사업자,28,56
7291,1,남자,23,46.9
7291,3,여자,7,14.3
7291,2,법인및사업자,19,38.8
7292,1,남자,32,47.8
7292,3,여자,11,16.4
7292,2,법인및사업자,24,35.8
7293,1,법인및사업자,1,100
7294,2,남자,12,42.9
7294,3,여자,3,10.7
7294,1,법인및사업자,13,46.4
7295,2,남자,2,25
7295,1,법인및사업자,6,75
7297,1,남자,60,51.3
7297,3,여자,5,4.3
7297,2,법인및사업자,52,44.4
7298,1,남자,119,49.6
7298,3,여자,29,12.1
7298,2,법인및사업자,92,38.3
7300,2,남자,17,28.8
7300,3,여자,11,18.6
7300,1,법인및사업자,31,52.5
7301,1,남자,43,52.4
7301,3,여자,14,17.1
7301,2,법인및사업자,25,30.5
7302,1,남자,22,47.8
7302,3,여자,5,10.9
7302,2,법인및사업자,19,41.3
7303,1,남자,83,65.9
7303,3,여자,9,7.1
7303,2,법인및사업자,34,27
7304,2,남자,5,31.3
7304,3,여자,1,6.3
7304,1,법인및사업자,10,62.5
7305,2,여자,1,50
7305,1,법인및사업자,1,50
7307,1,법인및사업자,1,100
7313,1,법인및사업자,2,100
7314,1,법인및사업자,1,100
7315,2,남자,157,42.7
7315,3,여자,52,14.1
7315,1,법인및사업자,159,43.2
7316,2,남자,71,41.8
7316,3,여자,18,10.6
7316,1,법인및사업자,81,47.6
7317,2,남자,6,27.3
7317,3,여자,4,18.2
7317,1,법인및사업자,12,54.5
7318,2,남자,24,27.9
7318,3,여자,13,15.1
7318,1,법인및사업자,49,57
7319,1,남자,60,63.8
7319,3,여자,16,17
7319,2,법인및사업자,18,19.1
7320,1,법인및사업자,8,100
7321,2,남자,13,39.4
7321,3,여자,6,18.2
7321,1,법인및사업자,14,42.4
7322,1,남자,3,42.9
7322,3,여자,1,14.3
7322,2,법인및사업자,3,42.9
7325,2,남자,3,37.5
7325,1,법인및사업자,5,62.5
7328,1,남자,92,55.8
7328,3,여자,30,18.2
7328,2,법인및사업자,43,26.1
7329,1,남자,11,50
7329,3,여자,2,9.1
7329,2,법인및사업자,9,40.9
7330,2,남자,3,33.3
7330,1,법인및사업자,6,66.7
7331,2,남자,19,25.7
7331,3,여자,18,24.3
7331,1,법인및사업자,37,50
7332,1,남자,20,43.5
7332,3,여자,6,13
7332,2,법인및사업자,20,43.5
7333,2,남자,2,33.3
7333,1,법인및사업자,4,66.7
7335,1,남자,100,45
7335,3,여자,31,14
7335,2,법인및사업자,91,41
7336,1,남자,95,46.8
7336,3,여자,28,13.8
7336,2,법인및사업자,80,39.4
7337,1,남자,60,43.2
7337,3,여자,24,17.3
7337,2,법인및사업자,55,39.6
7339,2,남자,3,13
7339,3,여자,3,13
7339,1,법인및사업자,17,73.9
7340,1,남자,11,47.8
7340,3,여자,1,4.3
7340,2,법인및사업자,11,47.8
7341,2,남자,114,39.6
7341,3,여자,49,17
7341,1,법인및사업자,125,43.4
7342,2,남자,12,37.5
7342,3,여자,5,15.6
7342,1,법인및사업자,15,46.9
7343,2,남자,26,40
7343,3,여자,6,9.2
7343,1,법인및사업자,33,50.8
7344,2,남자,6,35.3
7344,1,법인및사업자,11,64.7
7346,2,남자,25,41
7346,3,여자,3,4.9
7346,1,법인및사업자,33,54.1
7347,1,남자,202,50
7347,3,여자,32,7.9
7347,2,법인및사업자,170,42.1
7349,2,남자,6,15.4
7349,3,여자,5,12.8
7349,1,법인및사업자,28,71.8
7350,2,남자,3,12.5
7350,3,여자,1,4.2
7350,1,법인및사업자,20,83.3
7353,1,남자,87,36.9
7353,3,여자,65,27.5
7353,2,법인및사업자,84,35.6
7356,2,남자,7,43.8
7356,1,법인및사업자,9,56.3
7357,1,남자,1,50
7357,2,법인및사업자,1,50
7358,2,남자,111,33.1
7358,3,여자,77,23
7358,1,법인및사업자,147,43.9
7360,2,남자,1,25
7360,3,여자,1,25
7360,1,법인및사업자,2,50
7361,2,남자,15,19.5
7361,1,법인및사업자,62,80.5
7362,1,남자,2,50
7362,2,법인및사업자,2,50
7363,1,법인및사업자,3,100
7365,2,남자,7,29.2
7365,3,여자,4,16.7
7365,1,법인및사업자,13,54.2
7366,2,남자,14,31.1
7366,3,여자,2,4.4
7366,1,법인및사업자,29,64.4
7367,2,남자,7,28
7367,3,여자,7,28
7367,1,법인및사업자,11,44
7368,2,남자,4,36.4
7368,3,여자,1,9.1
7368,1,법인및사업자,6,54.5
7369,1,법인및사업자,1,100
7370,2,남자,2,40
7370,1,법인및사업자,3,60
7371,1,법인및사업자,5,100
7372,1,남자,49,44.5
7372,3,여자,13,11.8
7372,2,법인및사업자,48,43.6
7373,2,남자,50,41.7
7373,3,여자,9,7.5
7373,1,법인및사업자,61,50.8
7374,1,남자,81,61.4
7374,3,여자,13,9.8
7374,2,법인및사업자,38,28.8
7375,1,남자,19,44.2
7375,3,여자,7,16.3
7375,2,법인및사업자,17,39.5
7376,1,여자,1,100
7377,2,남자,29,42.6
7377,3,여자,5,7.4
7377,1,법인및사업자,34,50
7381,1,남자,8,80
7381,3,여자,1,10
7381,2,법인및사업자,1,10
7383,2,남자,7,29.2
7383,3,여자,2,8.3
7383,1,법인및사업자,15,62.5
7384,2,남자,5,33.3
7384,3,여자,2,13.3
7384,1,법인및사업자,8,53.3
7386,2,남자,19,35.2
7386,3,여자,7,13
7386,1,법인및사업자,28,51.9
7387,2,남자,42,35.6
7387,3,여자,14,11.9
7387,1,법인및사업자,62,52.5
7388,1,남자,88,48.4
7388,3,여자,12,6.6
7388,2,법인및사업자,82,45.1
7391,2,남자,52,35.9
7391,3,여자,13,9
7391,1,법인및사업자,80,55.2
7392,2,남자,60,42
7392,3,여자,9,6.3
7392,1,법인및사업자,74,51.7
7394,2,남자,1,25
7394,1,여자,2,50
7394,3,법인및사업자,1,25
7396,2,남자,1,25
7396,1,법인및사업자,3,75
7398,3,남자,9,17.6
7398,2,여자,19,37.3
7398,1,법인및사업자,23,45.1
7399,1,남자,15,48.4
7399,3,여자,5,16.1
7399,2,법인및사업자,11,35.5
7400,1,남자,1,50
7400,2,법인및사업자,1,50
7402,2,남자,1,25
7402,1,법인및사업자,3,75
7403,1,남자,10,66.7
7403,3,여자,1,6.7
7403,2,법인및사업자,4,26.7
7404,2,남자,161,36.5
7404,3,여자,92,20.9
7404,1,법인및사업자,188,42.6
7405,1,법인및사업자,2,100
7406,2,남자,14,31.8
7406,3,여자,13,29.5
7406,1,법인및사업자,17,38.6
7407,2,남자,41,17
7407,3,여자,3,1.2
7407,1,법인및사업자,197,81.7
7411,1,남자,10,47.6
7411,3,여자,1,4.8
7411,2,법인및사업자,10,47.6
7412,2,남자,69,40.6
7412,3,여자,4,2.4
7412,1,법인및사업자,97,57.1
7413,2,남자,48,20.3
7413,3,여자,13,5.5
7413,1,법인및사업자,175,74.2
7414,2,남자,7,46.7
7414,1,법인및사업자,8,53.3
7415,2,남자,1,20
7415,1,법인및사업자,4,80
7416,2,남자,5,13.2
7416,1,법인및사업자,33,86.8
7417,2,남자,40,38.5
7417,3,여자,7,6.7
7417,1,법인및사업자,57,54.8
7418,2,남자,4,33.3
7418,1,법인및사업자,8,66.7
7419,2,남자,1,11.1
7419,1,법인및사업자,8,88.9
7420,2,남자,20,25.6
7420,3,여자,3,3.8
7420,1,법인및사업자,55,70.5
7422,1,남자,8,53.3
7422,3,여자,1,6.7
7422,2,법인및사업자,6,40
7423,1,법인및사업자,2,100
7424,2,남자,16,32
7424,3,여자,8,16
7424,1,법인및사업자,26,52
7425,1,남자,65,38.2
7425,2,여자,54,31.8
7425,3,법인및사업자,51,30
7428,3,남자,2,7.7
7428,2,여자,3,11.5
7428,1,법인및사업자,21,80.8
7429,1,법인및사업자,1,100
7430,2,남자,1,25
7430,1,법인및사업자,3,75
7432,2,남자,2,12.5
7432,3,여자,2,12.5
7432,1,법인및사업자,12,75
7433,2,남자,3,37.5
7433,1,법인및사업자,5,62.5
7434,2,남자,9,39.1
7434,3,여자,1,4.3
7434,1,법인및사업자,13,56.5
7435,2,남자,1,16.7
7435,1,법인및사업자,5,83.3
7436,2,남자,34,37
7436,3,여자,12,13
7436,1,법인및사업자,46,50
7437,2,남자,13,40.6
7437,3,여자,5,15.6
7437,1,법인및사업자,14,43.8
7440,2,남자,2,6.3
7440,1,법인및사업자,30,93.8
7441,2,남자,1,20
7441,1,법인및사업자,4,80
7442,2,남자,14,38.9
7442,3,여자,2,5.6
7442,1,법인및사업자,20,55.6
7443,2,남자,26,36.6
7443,3,여자,6,8.5
7443,1,법인및사업자,39,54.9
7444,1,남자,16,53.3
7444,3,여자,1,3.3
7444,2,법인및사업자,13,43.3
7445,2,여자,1,33.3
7445,1,법인및사업자,2,66.7
7446,2,남자,24,35.8
7446,3,여자,5,7.5
7446,1,법인및사업자,38,56.7
7447,2,남자,1,20
7447,1,법인및사업자,4,80
7448,2,남자,49,45
7448,3,여자,5,4.6
7448,1,법인및사업자,55,50.5
7449,2,남자,20,37
7449,3,여자,2,3.7
7449,1,법인및사업자,32,59.3
7450,2,남자,29,24
7450,3,여자,7,5.8
7450,1,법인및사업자,85,70.2
7451,2,남자,5,41.7
7451,1,법인및사업자,7,58.3
7452,1,남자,10,55.6
7452,3,여자,1,5.6
7452,2,법인및사업자,7,38.9
7455,1,남자,3,42.9
7455,3,여자,1,14.3
7455,2,법인및사업자,3,42.9
7457,2,여자,1,33.3
7457,1,법인및사업자,2,66.7
7458,2,남자,6,24
7458,3,여자,3,12
7458,1,법인및사업자,16,64
7459,1,남자,13,56.5
7459,2,법인및사업자,10,43.5
7460,2,남자,28,19.4
7460,3,여자,9,6.3
7460,1,법인및사업자,107,74.3
7461,2,남자,23,40.4
7461,3,여자,3,5.3
7461,1,법인및사업자,31,54.4
7463,2,남자,35,37.6
7463,3,여자,9,9.7
7463,1,법인및사업자,49,52.7
7464,1,남자,31,53.4
7464,3,여자,4,6.9
7464,2,법인및사업자,23,39.7
7465,2,남자,2,4
7465,1,법인및사업자,48,96
7469,2,남자,6,25
7469,1,법인및사업자,18,75
7470,1,법인및사업자,4,100
7471,1,남자,4,50
7471,3,여자,1,12.5
7471,2,법인및사업자,3,37.5
7472,2,남자,7,33.3
7472,3,여자,1,4.8
7472,1,법인및사업자,13,61.9
7473,2,남자,14,34.1
7473,3,여자,1,2.4
7473,1,법인및사업자,26,63.4
7474,1,남자,13,46.4
7474,3,여자,3,10.7
7474,2,법인및사업자,12,42.9
7475,2,남자,7,25.9
7475,3,여자,2,7.4
7475,1,법인및사업자,18,66.7
7476,2,남자,8,38.1
7476,3,여자,2,9.5
7476,1,법인및사업자,11,52.4
7479,1,남자,12,44.4
7479,3,여자,4,14.8
7479,2,법인및사업자,11,40.7
7480,1,법인및사업자,4,100
7481,2,남자,1,33.3
7481,1,법인및사업자,2,66.7
7482,1,남자,2,50
7482,2,법인및사업자,2,50
7483,2,남자,34,23.8
7483,3,여자,9,6.3
7483,1,법인및사업자,100,69.9
7484,1,남자,2,100
7485,1,법인및사업자,7,100
7486,1,법인및사업자,1,100
7487,1,남자,81,51.9
7487,3,여자,9,5.8
7487,2,법인및사업자,66,42.3
7488,1,남자,52,55.3
7488,3,여자,3,3.2
7488,2,법인및사업자,39,41.5
7490,2,남자,12,23.5
7490,3,여자,4,7.8
7490,1,법인및사업자,35,68.6
7491,2,남자,13,8.7
7491,3,여자,13,8.7
7491,1,법인및사업자,124,82.7
7492,1,법인및사업자,5,100
7494,2,여자,1,33.3
7494,1,법인및사업자,2,66.7
7495,2,남자,8,40
7495,3,여자,2,10
7495,1,법인및사업자,10,50
7496,2,남자,5,35.7
7496,3,여자,1,7.1
7496,1,법인및사업자,8,57.1
7497,2,남자,1,20
7497,1,법인및사업자,4,80
7498,2,남자,4,36.4
7498,3,여자,1,9.1
7498,1,법인및사업자,6,54.5
7499,2,남자,2,33.3
7499,1,법인및사업자,4,66.7
7501,1,남자,1,100
7502,1,남자,36,48
7502,3,여자,5,6.7
7502,2,법인및사업자,34,45.3
7503,2,남자,7,12.1
7503,3,여자,4,6.9
7503,1,법인및사업자,47,81
7507,2,남자,1,16.7
7507,3,여자,1,16.7
7507,1,법인및사업자,4,66.7
7508,2,남자,2,28.6
7508,1,법인및사업자,5,71.4
7512,2,남자,4,18.2
7512,3,여자,2,9.1
7512,1,법인및사업자,16,72.7
7518,2,남자,2,20
7518,3,여자,1,10
7518,1,법인및사업자,7,70
7519,1,법인및사업자,1,100
7520,2,남자,12,35.3
7520,3,여자,2,5.9
7520,1,법인및사업자,20,58.8
7521,1,남자,6,46.2
7521,3,여자,1,7.7
7521,2,법인및사업자,6,46.2
7522,2,남자,2,33.3
7522,3,여자,1,16.7
7522,1,법인및사업자,3,50
7523,2,남자,1,2.9
